9.599733948707580566e-01,1.903778553009033203e+00,-4.498543739318847656e+00,-3.644210338592529297e+00
2.843599021434783936e-01,1.339711904525756836e+00,-1.959453701972961426e+00,-2.937971353530883789e+00
1.454738497734069824e+00,1.126970767974853516e+00,-3.635314702987670898e+00,-5.455802440643310547e+00
1.437936663627624512e+00,2.150374203920364380e-01,-1.963184356689453125e+00,-4.068639755249023438e+00
9.065121412277221680e-01,2.415318727493286133e+00,-4.619898796081542969e+00,-5.290632724761962891e+00
1.318677783012390137e+00,3.152998089790344238e-01,-2.667272806167602539e+00,-3.152123451232910156e+00
1.377196788787841797e+00,3.677305579185485840e-01,-2.842417716979980469e+00,-3.273336172103881836e+00
1.518289327621459961e+00,3.536482453346252441e-01,-3.100538492202758789e+00,-3.565651893615722656e+00
1.713475823402404785e+00,3.009501695632934570e-01,-3.218779087066650391e+00,-4.070282936096191406e+00
1.781772017478942871e+00,1.551712453365325928e-01,-3.224326372146606445e+00,-3.899501800537109375e+00
1.115033626556396484e+00,1.528038263320922852e+00,-3.519229650497436523e+00,-4.994787693023681641e+00
1.019866704940795898e+00,8.906434178352355957e-01,-2.018136978149414062e+00,-4.713233470916748047e+00
2.117928981781005859e+00,-6.669043749570846558e-02,-3.156795978546142578e+00,-4.355151176452636719e+00
9.132574796676635742e-01,8.773683905601501465e-01,-2.603278160095214844e+00,-2.982169151306152344e+00
1.093158006668090820e+00,1.933687567710876465e+00,-1.890350341796875000e+00,-6.747775077819824219e+00
1.171822667121887207e+00,1.330957293510437012e+00,-6.066980361938476562e+00,-2.827787399291992188e-01
1.424463391304016113e+00,2.197645902633666992e+00,-5.720395088195800781e+00,-4.990486145019531250e+00
1.828152179718017578e+00,4.701758027076721191e-01,-3.139856338500976562e+00,-4.893333911895751953e+00
7.229868173599243164e-01,1.894909381866455078e+00,-3.135690927505493164e+00,-5.900085449218750000e+00
1.142387270927429199e+00,5.788689255714416504e-01,-2.373860836029052734e+00,-3.578692436218261719e+00
8.749625086784362793e-01,1.875131011009216309e+00,-2.823762178421020508e+00,-6.628016471862792969e+00
2.882763147354125977e-01,2.535922288894653320e+00,-3.722074747085571289e+00,-4.434992313385009766e+00
2.870580554008483887e-01,2.495856523513793945e+00,-3.518784761428833008e+00,-4.849761486053466797e+00
2.327944785356521606e-01,2.355608463287353516e+00,-3.474074125289916992e+00,-4.250989913940429688e+00
1.227982878684997559e+00,4.251164793968200684e-01,-1.633973598480224609e+00,-4.265073776245117188e+00
5.525954365730285645e-01,1.349827766418457031e+00,-2.251907348632812500e+00,-3.873469352722167969e+00
2.514815807342529297e+00,-6.240125894546508789e-01,-3.113718509674072266e+00,-4.428099155426025391e+00
2.092819929122924805e+00,5.644901990890502930e-01,-3.343457698822021484e+00,-5.957037448883056641e+00
1.396140575408935547e+00,6.635192632675170898e-01,-1.393835663795471191e+00,-5.779639720916748047e+00
5.525089502334594727e-01,8.633718490600585938e-01,-1.558914661407470703e+00,-3.420927047729492188e+00
8.606067299842834473e-01,1.726378083229064941e+00,-2.703316211700439453e+00,-4.491040229797363281e+00
1.298752188682556152e+00,1.743987917900085449e+00,-4.448113918304443359e+00,-4.854435920715332031e+00
7.248412966728210449e-01,1.401239871978759766e+00,-2.799589633941650391e+00,-4.249262332916259766e+00
1.084279119968414307e-01,1.043921113014221191e+00,-1.525672912597656250e+00,-1.899183034896850586e+00
1.869005680084228516e+00,1.295684933662414551e+00,-4.367491722106933594e+00,-6.712620735168457031e+00
1.735595107078552246e+00,1.505633115768432617e+00,-3.831731081008911133e+00,-7.389201164245605469e+00
2.304226160049438477e+00,7.406966686248779297e-01,-3.278430223464965820e+00,-8.193471908569335938e+00
2.285307168960571289e+00,8.975760936737060547e-01,-3.641232490539550781e+00,-8.181434631347656250e+00
7.383593916893005371e-01,1.313894629478454590e+00,-1.036846041679382324e+00,-6.323812007904052734e+00
7.159026861190795898e-01,1.114215016365051270e+00,-3.010625362396240234e+00,-2.714615106582641602e+00
9.758608937263488770e-01,1.185663342475891113e+00,-3.358091354370117188e+00,-3.300213813781738281e+00
1.025054335594177246e+00,1.496226429939270020e+00,-1.458368420600891113e+00,-6.877868652343750000e+00
1.487544059753417969e+00,1.675254583358764648e+00,-4.023380279541015625e+00,-6.415977478027343750e+00
8.976346254348754883e-01,1.772743582725524902e+00,-2.524251222610473633e+00,-6.013339042663574219e+00
3.052848100662231445e+00,3.882165998220443726e-02,-4.428298473358154297e+00,-6.831828594207763672e+00
1.825235605239868164e+00,6.242722272872924805e-01,-3.517839670181274414e+00,-5.362215042114257812e+00
1.666043519973754883e+00,9.014086723327636719e-01,-3.469976663589477539e+00,-5.757658958435058594e+00
8.767123818397521973e-01,1.225100278854370117e+00,-2.264225721359252930e+00,-4.471742153167724609e+00
2.097183227539062500e+00,1.232647672295570374e-01,-3.397371292114257812e+00,-4.996170043945312500e+00
1.608270406723022461e+00,7.903294563293457031e-01,-5.354179859161376953e+00,-1.586106657981872559e+00
1.769428133964538574e+00,5.234501361846923828e-01,-5.338881492614746094e+00,-1.414740681648254395e+00
9.062206745147705078e-01,8.003419041633605957e-01,-1.331057667732238770e+00,-4.505554199218750000e+00
1.679209470748901367e+00,2.857763767242431641e-01,-2.691642999649047852e+00,-4.100159645080566406e+00
2.009608983993530273e+00,1.924292445182800293e-01,-2.777970314025878906e+00,-4.942222118377685547e+00
1.883658647537231445e+00,2.704025506973266602e-01,-2.890027046203613281e+00,-4.522505283355712891e+00
1.777566373348236084e-01,1.221772074699401855e+00,-5.375027656555175781e-01,-4.827169895172119141e+00
5.444383025169372559e-01,1.828274726867675781e+00,7.834082096815109253e-02,-8.199204444885253906e+00
8.690138459205627441e-01,1.332003116607666016e+00,-2.437408447265625000e+00,-4.605352878570556641e+00
5.624783635139465332e-01,1.418952584266662598e+00,-2.700794458389282227e+00,-3.066997766494750977e+00
5.284668803215026855e-01,1.337910652160644531e+00,-3.050685644149780273e+00,-2.146163463592529297e+00
5.575731992721557617e-01,1.294671177864074707e+00,-2.813430070877075195e+00,-2.467704772949218750e+00
5.194657444953918457e-01,1.304986715316772461e+00,-2.961334228515625000e+00,-2.169828653335571289e+00
9.223335385322570801e-01,8.634160161018371582e-01,-2.134387731552124023e+00,-4.070538520812988281e+00
1.096281766891479492e+00,7.595537900924682617e-01,4.526606500148773193e-01,-7.929511070251464844e+00
1.359756588935852051e+00,8.736483454704284668e-01,-3.287066698074340820e+00,-4.296236991882324219e+00
6.730858683586120605e-01,1.163499832153320312e+00,-1.069322824478149414e+00,-5.441666126251220703e+00
1.061336994171142578e+00,4.789282083511352539e-01,-2.488561153411865234e+00,-1.927426099777221680e+00
1.312810778617858887e+00,3.351583480834960938e-01,-1.498563528060913086e+00,-4.450510501861572266e+00
1.580729246139526367e+00,5.986061692237854004e-01,-2.739231109619140625e+00,-5.255407810211181641e+00
1.038108348846435547e+00,1.313473701477050781e+00,-4.133941650390625000e+00,-3.295616865158081055e+00
3.275628685951232910e-01,8.048855066299438477e-01,-1.708159446716308594e+00,-2.526083946228027344e+00
3.464937686920166016e+00,-2.114632129669189453e+00,4.693173468112945557e-01,-6.669088840484619141e+00
1.353449702262878418e+00,7.794120907783508301e-01,-2.994177103042602539e+00,-4.699672698974609375e+00
4.041771888732910156e-01,1.995552897453308105e+00,-2.006881713867187500e+00,-5.178934097290039062e+00
1.679134011268615723e+00,1.842889428138732910e+00,-2.037712097167968750e+00,-1.046850776672363281e+01
5.580369234085083008e-01,1.788112878799438477e+00,-3.466720581054687500e+00,-3.330085277557373047e+00
-3.809103965759277344e+00,1.029929351806640625e+01,-9.549287796020507812e+00,-2.078522300720214844e+01
9.177979826927185059e-01,3.816268682479858398e+00,-1.573529839515686035e+00,-1.486542510986328125e+01
1.588793992996215820e+00,7.628930807113647461e-01,-4.223623275756835938e+00,-3.551555156707763672e+00
1.737550616264343262e+00,5.736406445503234863e-01,-3.929789781570434570e+00,-3.536617040634155273e+00
6.446048617362976074e-01,1.257675766944885254e+00,-1.459035158157348633e+00,-4.776238918304443359e+00
1.239837288856506348e+00,1.784146308898925781e+00,-3.831521034240722656e+00,-6.385910511016845703e+00
5.916414260864257812e-01,1.814324140548706055e+00,-3.528491497039794922e+00,-3.566300868988037109e+00
3.679832220077514648e-01,5.965023040771484375e-01,-8.536121249198913574e-01,-2.732207536697387695e+00
8.768275976181030273e-01,1.107422351837158203e+00,-4.396392345428466797e+00,-1.680300712585449219e+00
6.133739948272705078e-01,1.083302974700927734e+00,-3.644052267074584961e+00,-1.647514581680297852e+00
5.134116411209106445e-01,1.043859958648681641e+00,-3.394503355026245117e+00,-1.422762513160705566e+00
1.590384244918823242e+00,7.331010699272155762e-01,-2.993373394012451172e+00,-5.444490432739257812e+00
5.921988487243652344e-01,1.126234054565429688e+00,-1.705905556678771973e+00,-3.669915676116943359e+00
1.356970310211181641e+00,9.831836223602294922e-01,-3.959987640380859375e+00,-3.645712852478027344e+00
1.814382314682006836e+00,6.032937392592430115e-02,-2.293724536895751953e+00,-5.039023399353027344e+00
1.316488385200500488e+00,1.555372714996337891e+00,-5.051298141479492188e+00,-3.092831850051879883e+00
1.785808801651000977e+00,8.537441492080688477e-01,-3.611796140670776367e+00,-5.282608985900878906e+00
9.403980970382690430e-01,9.483940005302429199e-01,-2.461812257766723633e+00,-4.159614562988281250e+00
6.996839046478271484e-01,1.385688543319702148e+00,-1.586926102638244629e+00,-5.882817268371582031e+00
1.600197315216064453e+00,7.448168992996215820e-01,-2.926723718643188477e+00,-5.529154300689697266e+00
8.624372482299804688e-01,1.655676007270812988e+00,-3.514290571212768555e+00,-5.115199089050292969e+00
2.005915403366088867e+00,8.860864043235778809e-01,-4.292583942413330078e+00,-6.131989479064941406e+00
4.328868985176086426e-01,1.454634070396423340e+00,-1.485707163810729980e+00,-4.619663715362548828e+00
4.573685526847839355e-01,1.698140501976013184e+00,-2.867163896560668945e+00,-3.765169858932495117e+00
7.049536108970642090e-01,1.619224190711975098e+00,-1.452943563461303711e+00,-5.944292545318603516e+00
3.320152759552001953e-01,1.214605212211608887e+00,-1.238919019699096680e+00,-4.035741806030273438e+00
4.931977987289428711e-01,6.876554489135742188e-01,-1.127477049827575684e+00,-3.287328720092773438e+00
7.138753533363342285e-01,1.871290683746337891e+00,-2.269871234893798828e+00,-5.968266963958740234e+00
8.723486065864562988e-01,1.301846504211425781e+00,-2.524833440780639648e+00,-5.165330886840820312e+00
2.802924871444702148e+00,-1.500207424163818359e+00,-1.389875650405883789e+00,-6.422562122344970703e+00
5.586835145950317383e-01,1.163373827934265137e+00,-2.465660095214843750e+00,-3.353115558624267578e+00
9.634382724761962891e-01,1.386059045791625977e+00,-2.766324520111083984e+00,-5.288180828094482422e+00
1.139910221099853516e+00,7.828356623649597168e-01,-2.524297714233398438e+00,-3.949481487274169922e+00
1.577323436737060547e+00,1.460870146751403809e+00,-5.342559337615966797e+00,-3.847654581069946289e+00
2.042454004287719727e+00,6.345734596252441406e-01,-4.722278594970703125e+00,-4.046293258666992188e+00
8.366376161575317383e-01,1.536585211753845215e+00,-1.694741725921630859e+00,-6.197951316833496094e+00
6.197348237037658691e-01,2.012551546096801758e+00,-2.417970180511474609e+00,-7.155553817749023438e+00
7.425362467765808105e-01,1.545485019683837891e+00,-2.347618103027343750e+00,-4.611913681030273438e+00
1.526281088590621948e-01,3.352034807205200195e+00,-7.283380985260009766e+00,-2.121068477630615234e+00
2.872021198272705078e-01,2.328709363937377930e+00,-3.805516004562377930e+00,-4.004973888397216797e+00
7.152143120765686035e-01,1.634354472160339355e+00,-1.186090469360351562e+00,-6.483662605285644531e+00
4.545618891716003418e-01,1.816777348518371582e+00,-2.712947368621826172e+00,-4.740102291107177734e+00
7.074875831604003906e-01,1.580866456031799316e+00,-1.932860493659973145e+00,-5.828367710113525391e+00
8.229635953903198242e-01,7.773350477218627930e-01,-2.042671203613281250e+00,-3.022472381591796875e+00
4.597230553627014160e-01,1.504462242126464844e+00,-1.370651960372924805e+00,-4.902689933776855469e+00
8.579844832420349121e-01,1.476701855659484863e+00,-3.495303630828857422e+00,-3.088325500488281250e+00
1.689891815185546875e+00,5.224548578262329102e-01,-2.745755672454833984e+00,-5.363209247589111328e+00
1.554080128669738770e+00,2.862347364425659180e+00,-4.960295677185058594e+00,-9.867332458496093750e+00
8.228272199630737305e-01,9.130465388298034668e-01,-2.268326759338378906e+00,-3.621536970138549805e+00
1.070944547653198242e+00,1.009833931922912598e+00,-1.959672808647155762e+00,-5.003406524658203125e+00
1.223885178565979004e+00,9.028019905090332031e-01,-1.903838038444519043e+00,-5.863791465759277344e+00
7.173365950584411621e-01,7.248208522796630859e-01,-2.446598052978515625e+00,-3.164960384368896484e+00
-1.559939235448837280e-01,2.000846385955810547e+00,-1.660822629928588867e-01,-6.484816551208496094e+00
5.765168666839599609e-01,1.405529379844665527e+00,-3.240211725234985352e+00,-2.974156856536865234e+00
1.560486316680908203e+00,1.976177215576171875e+00,-5.001751422882080078e+00,-5.160983085632324219e+00
6.820544004440307617e-01,1.360105872154235840e+00,-2.264485836029052734e+00,-4.343375205993652344e+00
5.921873450279235840e-01,1.657240390777587891e+00,-2.927706480026245117e+00,-4.009126663208007812e+00
1.570341467857360840e+00,4.752672314643859863e-01,-2.197433710098266602e+00,-4.952374935150146484e+00
1.555748820304870605e+00,4.749367237091064453e-01,-2.087834119796752930e+00,-5.003630638122558594e+00
1.195108294486999512e+00,1.188805103302001953e+00,-2.267475843429565430e+00,-5.792277812957763672e+00
7.850655913352966309e-01,8.311128020286560059e-01,-2.406675815582275391e+00,-2.770202636718750000e+00
7.652831077575683594e-01,1.789280533790588379e+00,-2.964651107788085938e+00,-5.994549274444580078e+00
7.438145279884338379e-01,1.185726881027221680e+00,-2.940451860427856445e+00,-3.012220144271850586e+00
7.536025643348693848e-01,1.259116411209106445e+00,-1.465767741203308105e+00,-5.387394905090332031e+00
8.510670661926269531e-01,2.202070951461791992e+00,-4.252908706665039062e+00,-4.933176994323730469e+00
8.131663203239440918e-01,1.594804644584655762e+00,1.552350819110870361e-02,-9.059812545776367188e+00
1.205403447151184082e+00,9.575221538543701172e-01,-3.470382213592529297e+00,-4.363007545471191406e+00
1.160323143005371094e+00,1.214331626892089844e+00,-3.203299999237060547e+00,-4.523404121398925781e+00
1.407112240791320801e+00,1.093810319900512695e+00,-4.123019218444824219e+00,-4.283969879150390625e+00
3.438445925712585449e-01,2.184524059295654297e+00,-1.557073235511779785e+00,-7.277999401092529297e+00
1.540337324142456055e+00,5.318906307220458984e-01,-4.120559215545654297e+00,-2.243569850921630859e+00
1.018825411796569824e+00,1.252884864807128906e+00,-2.552460432052612305e+00,-4.710412025451660156e+00
1.356079101562500000e+00,1.741524934768676758e+00,-4.351160824298858643e-01,-1.042241287231445312e+01
